"filename", "language", "YAML", "Swift", "C++", "Markdown", "XML", "JSON", "Dart", "Properties", "Groovy", "HTML", "comment", "blank", "total"
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\messages\wait_call_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 1, 11, 116
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\create_post_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 18, 251
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\edit_profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 0, 31, 400
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\followers_info_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 11, 149
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\personal_profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 31, 429
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\user_profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 2, 26, 392
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\users_who_likes.dart", "Dart", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 5, 54
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\users_who_likes_for_mobile.dart", "Dart", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 5, 43
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\profile\users_who_likes_for_web.dart", "Dart", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 5, 55
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\register\login_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 13, 142
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\register\sign_up_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 0, 26, 367
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\shop\shop_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 18
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\story\create_story.dart", "Dart", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 12, 163
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\story\story_for_web.dart", "Dart", 0, 0, 0, 0, 0, 0, 479, 0, 0, 0, 2, 26, 507
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\story\story_page_for_mobile.dart", "Dart", 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 0, 26, 366
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\time_line\all_user_time_line\all_users_time_line.dart", "Dart", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 10, 153
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\time_line\all_user_time_line\search_about_user.dart", "Dart", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 1, 11, 140
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\time_line\my_own_time_line\home_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 796, 0, 0, 0, 1, 46, 843
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\time_line\my_own_time_line\update_post_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 13, 212
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\video\play_this_video.dart", "Dart", 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 10, 123
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\pages\video\videos_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 30, 473
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\screens\mobile_screen_layout.dart", "Dart", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 15, 140
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\screens\responsive_layout.dart", "Dart", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 18
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\screens\web_screen_layout.dart", "Dart", 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 22, 308
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\comments_w\comment_box.dart", "Dart", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 1, 13, 244
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\comments_w\comment_of_post.dart", "Dart", 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 27, 282
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\comments_w\commentator.dart", "Dart", 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 2, 18, 419
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\messages_w\chat_messages.dart", "Dart", 0, 0, 0, 0, 0, 0, 1122, 0, 0, 0, 1, 68, 1191
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\messages_w\chat_page_component\send_message_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\messages_w\chat_page_component\shared_message.dart", "Dart", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 7, 155
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\messages_w\list_of_messages.dart", "Dart", 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 10, 232
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\messages_w\record_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 1, 13, 133
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\bottom_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 5, 57
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\custom_videos_grid_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 7, 61
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\draggable_bottom_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 11
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\profile_grid_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 7, 59
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 19, 485
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\recommendation_people.dart", "Dart", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 3, 27
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\show_me_the_users.dart", "Dart", 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 1, 13, 215
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\profile_w\which_profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 4, 38
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\register_w\get_my_user_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 5, 52
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\register_w\or_text.dart", "Dart", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 3, 36
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\register_w\popup_calling.dart", "Dart", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 7, 49
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\register_w\register_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 11, 240
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\screens_w.dart", "Dart", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 5, 35
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\story_w\story_swipe.dart", "Dart", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 18, 16, 123
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\all_catch_up_icon.dart", "Dart", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 4, 53
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\all_time_line_grid_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 13, 161
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\animated_dialog.dart", "Dart", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 9, 49
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\image_of_post_for_time_line.dart", "Dart", 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 1, 20, 322
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\image_slider.dart", "Dart", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 6, 170
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\picture_viewer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\points_scroll_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 4, 42
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\read_more_text.dart", "Dart", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 2, 25
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\send_to_users.dart", "Dart", 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 14, 259
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\smart_refresher.dart", "Dart", 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 14, 185
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\time_line_w\which_post_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\belong_to\videos_w\reel_video_play.dart", "Dart", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 12, 130
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\aimation\fade_animation.dart", "Dart", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 11, 62
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\aimation\like_popup_animation.dart", "Dart", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 9, 74
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\circle_avatar_image\circle_avatar_name.dart", "Dart", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 4, 30
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\circle_avatar_image\circle_avatar_of_profile_image.dart", "Dart", 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 18, 222
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_app_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 11, 262
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_circulars_progress.dart", "Dart", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 6, 44
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_elevated_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 7, 87
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_gallery_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 1, 8, 92
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_grid_view_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 9, 117
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_linears_progress.dart", "Dart", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 12
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_memory_image_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 1, 9, 76
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_multi_posts_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 3, 59
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_network_image_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 1, 12, 117
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_popup_menu_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_post_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 8, 108
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_posts_display.dart", "Dart", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 14, 135
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_share_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 1, 9, 145
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_smart_refresh.dart", "Dart", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 10, 106
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\custom_text_field.dart", "Dart", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 10, 104
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\custom_widgets\get_post_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 3, 79
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\others\count_of_likes.dart", "Dart", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 4, 46
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\others\image_of_post.dart", "Dart", 0, 0, 0, 0, 0, 0, 780, 0, 0, 0, 1, 47, 828
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\others\multi_bloc_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 4, 107
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\others\notification_card_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 8, 163
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\others\share_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 0, 16, 221
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\common\get_users_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 6, 69
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\common\head_of_popup_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 3, 46
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\common\jump_arrow.dart", "Dart", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 6, 46
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\common\volume_icon.dart", "Dart", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 4, 29
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\mobile\popup_post.dart", "Dart", 0, 0, 0, 0, 0, 0, 556, 0, 0, 0, 0, 40, 596
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\web\follow_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 5, 58
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\web\menu_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 5, 64
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\web\new_post.dart", "Dart", 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 4, 28, 736
"d:\agiaann\flutter-clean-architecture-instagram-1\lib\presentation\widgets\global\popup_widgets\web\share_post.dart", "Dart", 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 1, 15, 262
"d:\agiaann\flutter-clean-architecture-instagram-1\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"d:\agiaann\flutter-clean-architecture-instagram-1\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\agiaann\flutter-clean-architecture-instagram-1\linux\main.cc", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\agiaann\flutter-clean-architecture-instagram-1\linux\my_application.cc", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 11, 20, 105
"d:\agiaann\flutter-clean-architecture-instagram-1\linux\my_application.h", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"d:\agiaann\flutter-clean-architecture-instagram-1\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 37
"d:\agiaann\flutter-clean-architecture-instagram-1\macos\Runner\AppDelegate.swift", "Swift", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\agiaann\flutter-clean-architecture-instagram-1\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 1, 69
"d:\agiaann\flutter-clean-architecture-instagram-1\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 1, 344
"d:\agiaann\flutter-clean-architecture-instagram-1\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\agiaann\flutter-clean-architecture-instagram-1\pubspec.yaml", "YAML", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 17, 152
"d:\agiaann\flutter-clean-architecture-instagram-1\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 31
"d:\agiaann\flutter-clean-architecture-instagram-1\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 16, 7, 66
"d:\agiaann\flutter-clean-architecture-instagram-1\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 1, 36
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 5, 21
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\flutter_window.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 4, 13, 62
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\flutter_window.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\main.cpp", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\resource.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\utils.cpp", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 10, 65
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\utils.h", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\win32_window.cpp", "C++", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 15, 48, 246
"d:\agiaann\flutter-clean-architecture-instagram-1\windows\runner\win32_window.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 29, 22, 99
"Total", "-", 206, 62, 512, 166, 578, 248, 26449, 8, 111, 43, 666, 3211, 32260
